,거리,치안센터명,item_id
286,0.661074241958311,대흥치안센터,33469756
287,0.656273549073905,신촌치안센터,33220637
288,0.3585303052543947,신촌치안센터,33421066
289,0.7613025399730864,신촌치안센터,33437146
290,0.6334248211543739,신촌치안센터,33325448
291,0.3989231493532188,신촌치안센터,33419766
292,0.5398145794437281,신촌치안센터,33440260
293,0.5823867887609926,신촌치안센터,33465432
294,0.10633857974093308,신촌치안센터,33150803
295,0.5801256977632867,신촌치안센터,33355021
296,0.18322159213648645,신촌치안센터,33468108
297,0.5800366672985551,신촌치안센터,33345275
298,0.2708799073070283,신촌치안센터,33478327
299,0.6797125712583674,신촌치안센터,33385119
300,0.05223286847122197,노고산치안센터,33454697
301,0.3722824861804233,대흥치안센터,33372487
302,0.1831730935693451,신촌치안센터,33419759
303,0.5405508578386483,신촌치안센터,33345203
304,0.5431430503785588,신촌치안센터,33439412
305,0.5700885227223214,신촌치안센터,33454365
306,0.592863439998719,신촌치안센터,33415245
307,0.6573219731020553,신촌치안센터,33191717
308,0.5822519159246866,대흥치안센터,33394408
309,0.6587115619097347,대흥치안센터,33297277
310,0.361564954539136,대흥치안센터,33378180
311,0.1991406180696646,신촌치안센터,33475578
312,0.07680198000060032,노고산치안센터,33469765
313,0.6800965672282636,신촌치안센터,33355131
314,0.22590260881788615,신촌치안센터,33352335
315,0.47455251462744047,신촌치안센터,33478112
316,0.5677478133854549,신촌치안센터,33484246
317,0.6325516882111659,신촌치안센터,33475910
318,0.6327252184174744,신촌치안센터,33327790
319,0.6095994448731376,신촌치안센터,33226560
320,0.5415317774984737,신촌치안센터,33409778
321,0.028210686621271908,노고산치안센터,33469631
322,0.5977704197683177,신촌치안센터,33473685
323,0.5069151380446394,신촌치안센터,33480865
324,0.144766631194344,신촌치안센터,33346434
325,0.3850737687968625,대흥치안센터,33460541
326,0.6114629483155634,신촌치안센터,33358569
327,0.07734014067189608,노고산치안센터,33454813
328,0.360431472408562,대흥치안센터,33425557
329,0.5709206681632044,신촌치안센터,32716622
330,0.32873282538702425,신촌치안센터,33174599
331,0.6801345641109343,신촌치안센터,33241375
332,0.029778286519615102,노고산치안센터,33389399
333,0.6793742995231513,신촌치안센터,33468911
334,0.1600590878874646,신촌치안센터,33418077
335,0.6986354870895914,노고산치안센터,33235428
336,0.8524574634316262,신촌치안센터,33303137
337,0.08010334645356104,노고산치안센터,33481394
338,0.6618917595792444,대흥치안센터,33459153
339,0.7354608742775904,신촌치안센터,33303009
340,0.14818226794568448,신촌치안센터,33442655
341,0.6075572045068988,신촌치안센터,33195083
342,0.15596442556286758,노고산치안센터,33454742
343,0.6305874714925042,신촌치안센터,33125106
344,0.6091327081700405,신촌치안센터,33403798
345,0.07571648014491372,노고산치안센터,33310354
346,0.6049833375004071,신촌치안센터,33384891
347,0.6267792775093756,신촌치안센터,33197049
348,0.6875085665060817,신촌치안센터,33432566
349,0.2715916626518992,신촌치안센터,33339007
350,0.3694209552568487,대흥치안센터,33380396
351,0.6343867623785174,신촌치안센터,33418829
352,0.5375553194905034,신촌치안센터,33083716
353,0.07431678868506629,노고산치안센터,33063044
354,0.03341108237015207,노고산치안센터,33297443
355,0.5414759835171534,신촌치안센터,33438066
356,0.5642594216478092,신촌치안센터,33410510
357,0.554241185989026,신촌치안센터,33415515
358,0.9504455210008607,신촌치안센터,33281675
359,0.5469244338144529,신촌치안센터,33210268
360,0.30127239358374724,신촌치안센터,33419783
361,0.6657859718061021,신촌치안센터,33448117
362,0.633385691271723,신촌치안센터,33330237
363,0.6346157717690226,노고산치안센터,33247982
364,0.1114540514746691,신촌치안센터,33478257
365,0.6585519433313971,신촌치안센터,33326852
366,0.6650181293579015,신촌치안센터,33374707
367,0.7012867505515836,대흥치안센터,33475946
368,0.44112766181784935,신촌치안센터,33448160
369,0.5882661931517708,신촌치안센터,33486619
370,0.5615732773487193,대흥치안센터,33385588
371,0.6330915926514622,신촌치안센터,33355068
372,0.3529382114224304,신촌치안센터,33462923
373,0.48601154952116454,신촌치안센터,33416274
374,0.5892970812536207,신촌치안센터,33486749
375,0.6710694851040695,신촌치안센터,33454165
376,0.6671884293521159,신촌치안센터,33182765
377,0.683297339997518,대흥치안센터,33469829
378,0.6366778854450235,신촌치안센터,33486761
379,0.614747328362237,신촌치안센터,33454123
380,0.6817878200134482,신촌치안센터,33219802
381,0.8520488623819532,신촌치안센터,33456853
382,0.19380633833054298,신촌치안센터,33362167
383,0.6831585650286083,신촌치안센터,33421860
384,0.7255673370008918,대흥치안센터,33462391
385,0.6529121663578502,신촌치안센터,33457399
386,0.1852559402566901,신촌치안센터,33258980
387,0.35696670425437743,신촌치안센터,33481576
388,0.32088086132970434,신촌치안센터,33479119
389,0.4915492446505003,신촌치안센터,33454109
390,0.2845845098408373,신촌치안센터,33407553
391,0.22424175133206475,신촌치안센터,33374763
392,0.6093143866313799,신촌치안센터,33195047
393,0.6636594216900096,신촌치안센터,33249843
394,0.10814676388305992,신촌치안센터,33444237
395,0.31812675509854343,대흥치안센터,33426619
396,0.6340894741253524,신촌치안센터,33385008
397,0.46793117742241636,신촌치안센터,33485825
398,0.027798982192185084,노고산치안센터,33431741
399,0.24157090267221046,신촌치안센터,33284357
400,0.5460307636893784,신촌치안센터,33424056
401,0.5816884632888006,신촌치안센터,33485026
402,0.8290051577440006,신촌치안센터,33458800
403,0.6704809614647861,신촌치안센터,33469877
404,0.3558583166622859,신촌치안센터,33463241
405,0.1253300890519975,신촌치안센터,33474564
406,0.6859689595017826,신촌치안센터,33458749
407,0.6070207770008121,신촌치안센터,33229604
408,0.7091839190759172,신촌치안센터,33453830
409,0.5409177502119086,신촌치안센터,33363594
410,0.32798908886975053,신촌치안센터,33348399
411,0.1510267004443131,신촌치안센터,33419770
412,0.5978386164809433,신촌치안센터,33469011
413,0.6211295398439034,신촌치안센터,33463072
414,0.1901686512130666,대흥치안센터,33275086
415,0.3727109709346587,대흥치안센터,33334047
416,0.39793820152234644,대흥치안센터,33391841
417,0.2626472270151202,대흥치안센터,33428921
418,0.7494039515509918,대흥치안센터,33486153
419,0.37157388301803923,대흥치안센터,33391223
420,0.5543742811679793,아현치안센터,33157654
421,0.7379246047738769,북아현치안센터,33305877
422,0.8130403093276143,북아현치안센터,33361883
423,0.6105686013376413,아현치안센터,33157615
424,0.8088737355190615,북아현치안센터,33381041
425,0.8264874725334468,북아현치안센터,33268726
426,0.8704314394197181,북아현치안센터,33370576
427,0.5560627092621433,아현치안센터,33252426
428,0.6331134306513568,북아현치안센터,33445713
429,0.3481648250290432,북아현치안센터,33454888
430,0.38798983864619535,북아현치안센터,33377364
431,0.6064802547911925,아현치안센터,33356586
432,0.4761009354621149,대흥치안센터,33468901
433,0.6367303818137456,아현치안센터,32997081
434,0.5584135216457543,아현치안센터,33485102
