MEGA_NM,MEGA_CD,CTY_CD,CTY_NM,TOTAL,위도,경도
서울특별시,11,11260,중랑구,1,37.61590436630982,127.09268847351696
서울특별시,11,11290,성북구,1,37.61008848667439,127.04065796691248
서울특별시,11,11290,성북구,1,37.62095465466296,127.04731571063456
서울특별시,11,11320,도봉구,2,37.65608234468948,127.04573573821467
서울특별시,11,11320,도봉구,1,37.65424387268617,127.04122598009612
서울특별시,11,11320,도봉구,1,37.67501119762795,127.04662805809717
서울특별시,11,11350,노원구,1,37.66875008908646,127.05237538267372
서울특별시,11,11350,노원구,1,37.63730708666423,127.06410347187052
서울특별시,11,11350,노원구,1,37.653461210042494,127.05596868976244
서울특별시,11,11350,노원구,1,37.65167735411014,127.05825768546187
서울특별시,11,11350,노원구,1,37.658884907551396,127.05816706076642
서울특별시,11,11350,노원구,1,37.6570830200406,127.05818971997029
서울특별시,11,11350,노원구,1,37.66071376977168,127.06154424568895
서울특별시,11,11350,노원구,1,37.65886687077418,127.05590055395497
서울특별시,11,11350,노원구,1,37.637396004182335,127.0754327772923
서울특별시,11,11350,노원구,1,37.64274847934686,127.06856800958921
서울특별시,11,11350,노원구,1,37.66169505451828,127.07173264416971
서울특별시,11,11350,노원구,1,37.66348806378835,127.07057698039573
서울특별시,11,11350,노원구,1,37.66524537067102,127.06488784524494
서울특별시,11,11350,노원구,1,37.67343394457471,127.07498786631376
서울특별시,11,11350,노원구,1,37.62391696354025,127.08013033029665
서울특별시,11,11680,강남구,1,37.50302849638499,127.06125052644275
서울특별시,11,11680,강남구,1,37.496810616761714,127.07263714644388
서울특별시,11,11680,강남구,1,37.49326830651928,127.08059677049276
서울특별시,11,11710,송파구,1,37.51126143094425,127.07698373380738
서울특별시,11,11710,송파구,1,37.51305456952686,127.07583059401136
서울특별시,11,11710,송파구,1,37.512171194289934,127.0781037280632
서울특별시,11,11710,송파구,1,37.513964343702725,127.07695060038225
서울특별시,11,11710,송파구,1,37.52044497428411,127.09949657625508
서울특별시,11,11710,송파구,1,37.49890675388326,127.11106354226813
서울특별시,11,11710,송파구,1,37.50696455947402,127.10418204159474
서울특별시,11,11710,송파구,1,37.5087408574457,127.10076762665277
서울특별시,11,11710,송파구,1,37.516866770626,127.10293302849793
서울특별시,11,11710,송파구,1,37.51691787595233,127.10971973979503
서울특별시,11,11710,송파구,1,37.495378597349436,127.12128322421444
서울특별시,11,11710,송파구,1,37.53496283866223,127.11290077400132
서울특별시,11,11710,송파구,1,37.533186209327106,127.1163161160497
서울특별시,11,11710,송파구,1,37.535897561599064,127.11741578452596
서울특별시,11,11710,송파구,1,37.50715802795825,127.13019443273491
서울특별시,11,11710,송파구,1,37.50366903202105,127.14606902858604
서울특별시,11,11740,강동구,2,37.55304969971305,127.12174159737165
서울특별시,11,11740,강동구,1,37.52697966034441,127.12996546254257
서울특별시,11,11740,강동구,2,37.538708982509384,127.13209296711601
서울특별시,11,11740,강동구,1,37.54054395812415,127.13659811871648
서울특별시,11,11740,강동구,1,37.53967581734307,127.14113434538375
서울특별시,11,11740,강동구,1,37.544164326516174,127.1388198420718
서울특별시,11,11740,강동구,1,37.57142749977043,127.17133696275782
서울특별시,11,11110,종로구,1,37.57601628716656,126.95392127754609
서울특별시,11,11110,종로구,3,37.571591207589826,126.96303919396915
서울특별시,11,11110,종로구,1,37.57344244654405,126.96867394324747
서울특별시,11,11110,종로구,1,37.568996666603105,126.97552696924075
서울특별시,11,11110,종로구,2,37.57442182018485,126.9777171170181
서울특별시,11,11110,종로구,1,37.57264918453091,126.98113740295987
서울특별시,11,11110,종로구,1,37.57353064117682,126.97886131376494
서울특별시,11,11110,종로구,1,37.58072836127817,126.97763125023013
서울특별시,11,11110,종로구,1,37.58165853912262,126.98101514785354
서울특별시,11,11110,종로구,1,37.57537142970725,126.98336465498957
서울특별시,11,11110,종로구,1,37.57365648179891,126.99357648246514
서울특별시,11,11110,종로구,1,37.57638808209081,126.99693620368937
서울특별시,11,11110,종로구,1,37.57818996175753,126.9969121344086
서울특별시,11,11110,종로구,1,37.57817078301986,126.99464811679434
서울특별시,11,11110,종로구,1,37.58718976453407,126.99565961037004
서울특별시,11,11110,종로구,1,37.58539747474951,126.99681583582941
서울특별시,11,11110,종로구,1,37.59078391610567,126.99447918986559
서울특별시,11,11110,종로구,1,37.57017671358468,127.00833932257667
서울특별시,11,11140,중구,1,37.55536452096514,126.96213137780083
서울특별시,11,11140,중구,1,37.56353217998495,126.96881001587035
서울특별시,11,11140,중구,1,37.56619551215633,126.96424564195257
서울특별시,11,11140,중구,1,37.559997080876606,126.97678155609995
서울특별시,11,11140,중구,1,37.563639815742334,126.98125960359654
서울특별시,11,11140,중구,1,37.567155585571115,126.97102420810445
서울특별시,11,11140,중구,1,37.5637269051619,126.99144567895378
서울특별시,11,11140,중구,1,37.56726299660842,126.98347440738704
서울특별시,11,11140,중구,1,37.56459891237632,126.98803817976356
서울특별시,11,11140,중구,1,37.56375573972616,126.99484104712964
서울특별시,11,11140,중구,1,37.5691996868846,126.99929620649498
서울특별시,11,11140,중구,1,37.560360416792015,127.01978757262526
서울특별시,11,11170,용산구,1,37.53559331422494,126.9680617792459
서울특별시,11,11170,용산구,1,37.533761853660145,126.96469252449442
서울특별시,11,11170,용산구,1,37.5418306771112,126.96005508078701
서울특별시,11,11170,용산구,1,37.55180032177061,126.96670754285667
서울특별시,11,11170,용산구,1,37.549176058757226,126.97579718920632
서울특별시,11,11170,용산구,1,37.55094856060544,126.9723778662642
서울특별시,11,11170,용산구,1,37.5295390115997,126.99756125261231
서울특별시,11,11170,용산구,1,37.52862849728368,126.99644199849185
서울특별시,11,11170,용산구,1,37.53943027181706,126.99516630530194
서울특별시,11,11200,성동구,3,37.549752137995554,127.04482353135512
서울특별시,11,11200,성동구,1,37.56494893124118,127.02991516664761
서울특별시,11,11200,성동구,1,37.53988701774689,127.05060664266864
서울특별시,11,11200,성동구,1,37.54167080289742,127.04832094695892
서울특별시,11,11200,성동구,1,37.545301827107885,127.05166992846237
서울특별시,11,11230,동대문구,1,37.57663343943722,127.02636791716624
서울특별시,11,11230,동대문구,1,37.58117527940807,127.03083777261593
서울특별시,11,11290,성북구,1,37.6142847858393,127.00322563886547
서울특별시,11,11290,성북구,1,37.60890769078939,127.00669490927633
서울특별시,11,11290,성북구,1,37.5802092902849,127.02292504574753
서울특별시,11,11290,성북구,1,37.58739817175082,127.02056693327913
서울특별시,11,11290,성북구,1,37.60633667760122,127.02258486985082
서울특별시,11,11290,성북구,1,37.61175166370786,127.02364696040893
서울특별시,11,11290,성북구,1,37.59648211752691,127.02950772927495
서울특별시,11,11290,성북구,1,37.60911386968494,127.03160955449812
서울특별시,11,11290,성북구,1,37.60733046235367,127.03389773934528
서울특별시,11,11290,성북구,1,37.60825904926863,127.03728357066142
서울특별시,11,11305,강북구,1,37.65034116151096,127.00501243526504
서울특별시,11,11305,강북구,1,37.61533674714174,127.02133488503216
서울특별시,11,11305,강북구,1,37.613609330308414,127.03041883981791
서울특별시,11,11305,강북구,1,37.63079185338698,127.03812719707453
서울특별시,11,11320,도봉구,1,37.64866208405803,127.01976644293819
서울특별시,11,11320,도봉구,1,37.66040231348686,127.02301292522574
서울특별시,11,11320,도봉구,1,37.662241478895176,127.02752258819446
서울특별시,11,11320,도봉구,1,37.6658545163194,127.02860912662398
서울특별시,11,11320,도봉구,1,37.64876454240551,127.03223041887887
서울특별시,11,11320,도봉구,1,37.65505257252831,127.02988255763205
서울특별시,11,11320,도봉구,1,37.660532084105995,127.03887869106573
서울특별시,11,11320,도봉구,1,37.67224427038482,127.03872831729112
서울특별시,11,11320,도봉구,1,37.680361887239236,127.03975773552553
서울특별시,11,11380,은평구,1,37.5782374968268,126.90068014557052
서울특별시,11,11380,은평구,1,37.58729899663123,126.90620873534904
서울특별시,11,11380,은평구,1,37.58817898560628,126.90393134770056
서울특별시,11,11380,은평구,1,37.601755309918396,126.91052787979072
서울특별시,11,11380,은평구,1,37.616159448854276,126.90918585902253
서울특별시,11,11380,은평구,1,37.58827279786081,126.9141205139522
서울특별시,11,11380,은평구,1,37.585611462038855,126.91868799329588
서울특별시,11,11380,은평구,1,37.60270814880405,126.9161765435894
서울특별시,11,11380,은평구,1,37.61260781358696,126.91490079365661
서울특별시,11,11380,은평구,1,37.62438171148057,126.92152731561919
서울특별시,11,11380,은평구,1,37.62882418683274,126.91466598980858
서울특별시,11,11380,은평구,1,37.61001851417394,126.927397007815
서울특별시,11,11410,서대문구,1,37.579190781042506,126.90632690215695
서울특별시,11,11410,서대문구,1,37.58109654526867,126.91762086638624
서울특별시,11,11410,서대문구,1,37.558645638920034,126.92586728467035
서울특별시,11,11410,서대문구,1,37.56141993344899,126.93375075343846
서울특별시,11,11410,서대문구,1,37.565853014003864,126.92576421005893
서울특별시,11,11410,서대문구,1,37.567665109467654,126.92687026037738
서울특별시,11,11410,서대문구,1,37.56854551301588,126.92459370984025
서울특별시,11,11410,서대문구,1,37.5685660307598,126.926857385945
서울특별시,11,11410,서대문구,1,37.55874764891409,126.93718419523032
서울특별시,11,11410,서대문구,1,37.56778730074068,126.9404522015092
서울특별시,11,11410,서대문구,1,37.58849841494859,126.93902756200805
서울특별시,11,11410,서대문구,1,37.59392419673526,126.9412155824788
서울특별시,11,11410,서대문구,1,37.56704686193358,126.95857407537181
서울특별시,11,11410,서대문구,1,37.565175133684036,126.95067647239297
서울특별시,11,11410,서대문구,1,37.5706505834141,126.95852410272454
서울특별시,11,11440,마포구,1,37.58161819536703,126.87685486878472
서울특별시,11,11440,마포구,1,37.58706646128667,126.8813023593739
서울특별시,11,11440,마포구,1,37.56200004697812,126.89865409436517
